codi municipi,descripcio municipi,codi ABS,descripcio ABS,codi RS,descripcio RS,codi SS,descripcio SS,codi localitat,descripcio localitat
17102,Maçanet de Cabrenys,133,La Jonquera,64,Girona,6461,Girona Nord,1710215,TAPIS
17102,Maçanet de Cabrenys,133,La Jonquera,64,Girona,6461,Girona Nord,1710216,VILARS
17103,Maçanet de la Selva,234,Sils/Vidreres/Maçanet de la Selva,64,Girona,6462,Girona Sud,1710300,MAÇANET DE LA SELVA
17103,Maçanet de la Selva,234,Sils/Vidreres/Maçanet de la Selva,64,Girona,6462,Girona Sud,1710301,COMAJULIANA
17103,Maçanet de la Selva,234,Sils/Vidreres/Maçanet de la Selva,64,Girona,6462,Girona Sud,1710302,ESTANY
17103,Maçanet de la Selva,234,Sils/Vidreres/Maçanet de la Selva,64,Girona,6462,Girona Sud,1710303,MAÇANET DE LA SELVA
17103,Maçanet de la Selva,234,Sils/Vidreres/Maçanet de la Selva,64,Girona,6462,Girona Sud,1710304,MAÇANET RESIDENCIAL PARC
17103,Maçanet de la Selva,234,Sils/Vidreres/Maçanet de la Selva,64,Girona,6462,Girona Sud,1710305,MARATA
17103,Maçanet de la Selva,234,Sils/Vidreres/Maçanet de la Selva,64,Girona,6462,Girona Sud,1710306,MARTORELL
17103,Maçanet de la Selva,234,Sils/Vidreres/Maçanet de la Selva,64,Girona,6462,Girona Sud,1710307,MAS ALTABA
17103,Maçanet de la Selva,234,Sils/Vidreres/Maçanet de la Selva,64,Girona,6462,Girona Sud,1710308,MIQUEL FARRÉ
17103,Maçanet de la Selva,234,Sils/Vidreres/Maçanet de la Selva,64,Girona,6462,Girona Sud,1710309,MOLÍ
17103,Maçanet de la Selva,234,Sils/Vidreres/Maçanet de la Selva,64,Girona,6462,Girona Sud,1710310,PANTANS DE MONTBARBAT
17103,Maçanet de la Selva,234,Sils/Vidreres/Maçanet de la Selva,64,Girona,6462,Girona Sud,1710311,PIBITLLER
17103,Maçanet de la Selva,234,Sils/Vidreres/Maçanet de la Selva,64,Girona,6462,Girona Sud,1710312,PUIGMARÍ
17103,Maçanet de la Selva,234,Sils/Vidreres/Maçanet de la Selva,64,Girona,6462,Girona Sud,1710313,PUIGTIÓ
17103,Maçanet de la Selva,234,Sils/Vidreres/Maçanet de la Selva,64,Girona,6462,Girona Sud,1710314,PUJOL
17103,Maçanet de la Selva,234,Sils/Vidreres/Maçanet de la Selva,64,Girona,6462,Girona Sud,1710315,SOLIVA
17105,Mieres,15,Banyoles,64,Girona,6462,Girona Sud,1710500,MIERES
17105,Mieres,15,Banyoles,64,Girona,6462,Girona Sud,1710501,BRUGUEROLES
17105,Mieres,15,Banyoles,64,Girona,6462,Girona Sud,1710502,MIERES
17105,Mieres,15,Banyoles,64,Girona,6462,Girona Sud,1710503,PUJOLET
17105,Mieres,15,Banyoles,64,Girona,6462,Girona Sud,1710504,RESERVA
17105,Mieres,15,Banyoles,64,Girona,6462,Girona Sud,1710505,RUÏTLLES
17105,Mieres,15,Banyoles,64,Girona,6462,Girona Sud,1710506,SAMUNTÀ DE BAIX
17105,Mieres,15,Banyoles,64,Girona,6462,Girona Sud,1710507,SAMUNTÀ DE DALT
17105,Mieres,15,Banyoles,64,Girona,6462,Girona Sud,1710508,SELLERA
17106,Mollet de Peralada,177,Peralada,64,Girona,6461,Girona Nord,1710600,MOLLET DE PERALADA
17106,Mollet de Peralada,177,Peralada,64,Girona,6461,Girona Nord,1710601,CASALOCA
17106,Mollet de Peralada,177,Peralada,64,Girona,6461,Girona Nord,1710602,COSTES
17106,Mollet de Peralada,177,Peralada,64,Girona,6461,Girona Nord,1710603,MOLLET DE PERALADA
17107,Molló,92,Camprodon,64,Girona,6461,Girona Nord,1710700,MOLLÓ
17107,Molló,92,Camprodon,64,Girona,6461,Girona Nord,1710701,CAN SOLÀ
17107,Molló,92,Camprodon,64,Girona,6461,Girona Nord,1710702,ESPINAVELL
17107,Molló,92,Camprodon,64,Girona,6461,Girona Nord,1710703,FABERT
17107,Molló,92,Camprodon,64,Girona,6461,Girona Nord,1710704,FAVARS
17107,Molló,92,Camprodon,64,Girona,6461,Girona Nord,1710705,GINESTOSA
17107,Molló,92,Camprodon,64,Girona,6461,Girona Nord,1710706,GRAELLS
17107,Molló,92,Camprodon,64,Girona,6461,Girona Nord,1710707,MOIXONS
17107,Molló,92,Camprodon,64,Girona,6461,Girona Nord,1710708,MOLLÓ
17107,Molló,92,Camprodon,64,Girona,6461,Girona Nord,1710709,RIBERAL
17109,Montagut i Oix,83,Besalú,64,Girona,6461,Girona Nord,1710900,MONTAGUT I OIX
17109,Montagut i Oix,83,Besalú,64,Girona,6461,Girona Nord,1710901,ANGLES
17109,Montagut i Oix,83,Besalú,64,Girona,6461,Girona Nord,1710902,CARRERA
17109,Montagut i Oix,83,Besalú,64,Girona,6461,Girona Nord,1710903,COMETA
17109,Montagut i Oix,83,Besalú,64,Girona,6461,Girona Nord,1710904,CÓS
17109,Montagut i Oix,83,Besalú,64,Girona,6461,Girona Nord,1710905,FLUVIÀ
17109,Montagut i Oix,83,Besalú,64,Girona,6461,Girona Nord,1710906,LLIERCA
17109,Montagut i Oix,83,Besalú,64,Girona,6461,Girona Nord,1710907,MONARS
17109,Montagut i Oix,83,Besalú,64,Girona,6461,Girona Nord,1710908,MONTAGUT
17109,Montagut i Oix,83,Besalú,64,Girona,6461,Girona Nord,1710909,OIX
17109,Montagut i Oix,83,Besalú,64,Girona,6461,Girona Nord,1710910,SANTA BÀRBARA DE PRUNERES
17109,Montagut i Oix,83,Besalú,64,Girona,6461,Girona Nord,1710911,SANT EUDALD DE JOU
17109,Montagut i Oix,83,Besalú,64,Girona,6461,Girona Nord,1710912,SANT MIQUEL DE PERA
17109,Montagut i Oix,83,Besalú,64,Girona,6461,Girona Nord,1710913,TALAIXÀ
17109,Montagut i Oix,83,Besalú,64,Girona,6461,Girona Nord,1710914,TORALLES
17109,Montagut i Oix,83,Besalú,64,Girona,6461,Girona Nord,1710915,VILARS
17110,Mont-Ras,172,Palafrugell,64,Girona,6461,Girona Nord,1711000,MONT-RAS
17110,Mont-Ras,172,Palafrugell,64,Girona,6461,Girona Nord,1711001,CANYELLES
17110,Mont-Ras,172,Palafrugell,64,Girona,6461,Girona Nord,1711002,CIUTADELLA
17110,Mont-Ras,172,Palafrugell,64,Girona,6461,Girona Nord,1711003,GRANOTA
17110,Mont-Ras,172,Palafrugell,64,Girona,6461,Girona Nord,1711004,MAS ROQUER
17110,Mont-Ras,172,Palafrugell,64,Girona,6461,Girona Nord,1711005,MAS SOLEI
17110,Mont-Ras,172,Palafrugell,64,Girona,6461,Girona Nord,1711006,MOLINES
17110,Mont-Ras,172,Palafrugell,64,Girona,6461,Girona Nord,1711007,MONT-RAS
17110,Mont-Ras,172,Palafrugell,64,Girona,6461,Girona Nord,1711008,MORENA
17110,Mont-Ras,172,Palafrugell,64,Girona,6461,Girona Nord,1711009,ROQUETA
17110,Mont-Ras,172,Palafrugell,64,Girona,6461,Girona Nord,1711010,SADURNÍ
17110,Mont-Ras,172,Palafrugell,64,Girona,6461,Girona Nord,1711011,SAULEDA
17110,Mont-Ras,172,Palafrugell,64,Girona,6461,Girona Nord,1711012,TORRE-SIMONA
17111,Navata,267,Vilafant,64,Girona,6461,Girona Nord,1711100,NAVATA
17111,Navata,267,Vilafant,64,Girona,6461,Girona Nord,1711101,CANELLES
17111,Navata,267,Vilafant,64,Girona,6461,Girona Nord,1711102,CAN MIRÓ
17111,Navata,267,Vilafant,64,Girona,6461,Girona Nord,1711103,NAVATA
17111,Navata,267,Vilafant,64,Girona,6461,Girona Nord,1711104,TARAVAUS
17112,Ogassa,187,Ripoll- Sant Joan de les Abadesses,64,Girona,6461,Girona Nord,1711200,OGASSA
17112,Ogassa,187,Ripoll- Sant Joan de les Abadesses,64,Girona,6461,Girona Nord,1711201,FORN DEL VIDRE
17112,Ogassa,187,Ripoll- Sant Joan de les Abadesses,64,Girona,6461,Girona Nord,1711202,PRATPINTER
17112,Ogassa,187,Ripoll- Sant Joan de les Abadesses,64,Girona,6461,Girona Nord,1711203,SANT JULIÀ DE SALTOR
17112,Ogassa,187,Ripoll- Sant Joan de les Abadesses,64,Girona,6461,Girona Nord,1711204,SANT MARTÍ D'OGASSA
17112,Ogassa,187,Ripoll- Sant Joan de les Abadesses,64,Girona,6461,Girona Nord,1711205,SANT MARTÍ DE SURROCA
17112,Ogassa,187,Ripoll- Sant Joan de les Abadesses,64,Girona,6461,Girona Nord,1711206,SURROCA D'OGASSA
